id,rank,win%,k/d,dmg/rnd,region,acc_head_%,acc_head_hits,acc_body_%,acc_body_hits,acc_leg_%,acc_leg_hits,matchs_played,headshot_%,wins_total,kills_total,avg_kill_per_rnd,top_agent_nam,top_agent_time_hrs,top_agent_matchs,top_agent_win_%,top_agent_kd_avg,top_agent_adr
degoreo#nyaw,Bronze 2,50,0.94,124.5,PH,9.3,100,79.1,848,11.6,124,90,12.1,44,948,0.5,Sage,22,38,47.4,0.56,86.8
YAHANU#1308,Bronze 2,33.3,1.1,142.9,ID,14.5,152,70.8,741,14.6,153,50,10.2,24,732,0.7,Chamber,11,19,68.4,1.04,143.8
monkedesgraciao#monke,Silver 3,61.8,1.28,165.3,CL,11.1,217,78.9,1541,9.9,194,101,9.4,52,"1,759",0.8,Neon,23,41,58.5,1.25,161.5
ItsLiu#0001,Bronze 2,63.6,1,147.6,US,18,184,72.9,745,9.1,93,71,16.2,36,"1,074",0.8,Reyna,12,25,44,0.84,139.1
OnYourLeft#十十十,Ascendant 1,61.3,1.12,148.2,US,33.3,285,63.7,546,3,26,"1,902",25.3,931,"29,586",0.7,Chamber,262,466,50.9,1.14,152.5
STRANGe#Tenz,Silver 2,51.4,0.96,140.5,IN,15,185,76.2,941,8.8,109,422,16.1,201,"6,120",0.7,Jett,53,91,49.5,1.02,156.3
rasbarruy#1tap,Gold 3,35.1,1.13,161.8,US,28.2,302,65.4,700,6.4,68,629,26,295,"9,381",0.7,Skye,136,242,52.1,0.97,140.1
wennsdae#phjei,Silver 3,45,0.8,118.7,US,26.7,171,69.2,443,4.1,26,"1,162",22.5,559,"14,655",0.6,Sova,278,468,49.6,0.85,124.7
RainyDevil#TTC,Unranked,55.6,1.26,173.3,CO,16.3,190,76.3,887,7.4,86,169,15.5,88,"2,390",0.7,Sage,50,87,57.5,0.94,122.4
PachecoTvOficial#2578,Diamond 1,53.1,1.15,143.3,BR,20.3,162,72.9,581,6.8,54,"1,469",16.6,716,"19,807",0.7,Killjoy,334,558,50.7,1.05,139.7
Yakult#hello,Iron 3,42.9,1.55,157.5,US,19.4,93,72.4,347,8.1,39,10,19.4,4,120,1,Sage,1,2,50,1.3,166
feraxhp#Yuly,Silver 3,57.9,1.06,124.4,CO,21,176,71.2,598,7.9,66,161,19.3,80,"2,239",0.7,Chamber,38,64,51.6,1.18,144.1
pollo#1205,Unranked,56.5,1.13,160.6,MX,15,72,80.5,387,4.6,22,6,15,3,89,0.7,Neon,2.4,4,50,0.9,167.4
Soupy#1228,Platinum 1,40,0.99,139.2,US,19.1,205,76.8,823,4.1,44,303,15.6,150,"5,415",0.9,Sage,57,99,52.5,1.08,143.1
vye#1only,Diamond 2,47.4,0.87,121.7,RS,40.7,288,54.6,386,4.7,33,"1,368",22.3,697,"19,900",0.7,Reyna,140,243,53.5,1.12,157.8
rei#silly,Silver 1,45.5,0.84,116,US,12,137,73.2,835,14.8,169,194,12,94,"2,159",0.6,Sage,18,37,51.4,0.66,97.3
forsik#bad,Platinum 3,60,1.28,190.7,RU,27.7,318,69,791,3.3,38,490,21.6,240,"10,718",1.1,Reyna,54,92,54.3,1.66,227.3
ValorJett#6108,Silver 3,51.6,0.9,130,US,26.3,230,66.7,582,7,61,375,19.5,190,"5,639",0.7,Reyna,74,137,56.9,1.17,162.9
ttvrevolversmoke#4592,Diamond 1,43.5,1.14,166.7,US,27.3,244,68.2,609,4.5,40,"1,619",23.3,791,"27,230",0.8,Chamber,386,684,48.7,1.11,154.3
Kung Fu Kenny#6449,Immortal 1,51.6,1.13,135.9,DE,24.8,277,71.3,796,3.9,43,"1,128",21.7,565,"18,365",0.8,Omen,76,134,42.5,1.08,135.7
bell#ash,Unranked,0,0,10.1,GI,24.5,254,68.7,713,6.8,71,177,18.8,96,"2,156",0.6,Viper,23,37,45.9,0.81,114
snorlaxxatives#1309,Bronze 2,33.3,0.84,122.7,AU,13,131,74.5,753,12.6,127,150,13.5,73,"1,428",0.5,Viper,40,73,43.8,0.68,111.1
dread#1437,Ascendant 3,50,1.19,155.4,CN,37.1,331,58.6,522,4.3,38,216,30.1,115,"3,877",0.9,Sage,40,70,37.1,1.17,155.5
Exo#IMMO,Diamond 1,38.9,1.07,168.8,HR,30.4,279,65.9,605,3.7,34,203,26.1,84,"3,099",0.7,Jett,27,48,50,1.16,159.5
Joyst1ck#1337,Immortal 3,52.2,1.02,137,RU,15.7,156,76.3,759,8,80,"1,759",17.2,862,"27,691",0.7,Phoenix,363,616,49.4,1.17,150.8
ADIRE Tressort#BELG,Diamond 3,68.1,1.05,150.7,BE,23.5,240,70.1,715,6.4,65,374,18.9,183,"6,267",0.8,Reyna,86,151,49.7,1.15,166.3
Frozen#vlrnt,Diamond 1,55,1.13,146.5,MY,21.8,255,70.1,821,8.2,96,429,21,225,"6,645",0.7,Sage,67,112,57.1,1.13,142.8
ladies sommelie#carry,Platinum 1,52,0.73,106.7,RU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skrub#4925,Diamond 2,45.2,0.92,142.5,US,21.9,285,73.6,960,4.5,59,426,15.7,211,"6,783",0.8,Raze,204,353,50.7,1.01,157.8
Raékwon#1400,Diamond 1,70,1.2,157.7,TR,27,273,66.1,669,6.9,70,412,18.5,221,"6,187",0.7,Reyna,52,92,46.7,1.04,157.4
NightmareFuel#koka,Platinum 3,49.2,0.96,134.6,HU,26.1,284,66.8,726,7.1,77,"1,501",18.6,725,"21,501",0.7,Sage,311,531,52.4,0.94,130.3
Hodg#1415,Immortal 3,58.2,1.09,153.2,GB,25,254,68.2,694,6.8,69,331,21.8,176,"5,675",0.8,Chamber,54,93,46.2,1.12,156.5
SLZ TOXiN#69XXX,Gold 1,40,0.74,112.1,BD,22.7,228,69.4,697,8,80,916,19.2,416,"13,912",0.7,Omen,166,295,45.8,0.97,130.6
ReverseWK#7299,Diamond 1,58,1.35,162.8,DO,27.1,237,69.6,610,3.3,29,157,16.1,77,"2,671",0.8,Chamber,32,55,54.5,1.3,159.4
Señοrita#Toxic,Diamond 3,45.8,0.91,123.7,GR,22.5,218,71.1,690,6.5,63,"3,765",25.2,"1,824","52,615",0.7,Viper,555,954,50.7,1.01,130.9
PizzA stEvE#sexy,Diamond 3,50.7,1.03,129.8,DZ,25.4,259,68,693,6.6,67,750,21.9,380,"11,268",0.7,Chamber,75,129,42.6,0.98,133
yuk1koちゃん#ITZY,Platinum 2,50,1.01,148.2,PL,17.2,198,76.8,885,6,69,494,13.8,244,"8,156",0.8,Jett,119,210,49.5,1.07,151.1
FLseleur#4444,Silver 2,40.5,0.98,126.2,CA,19.1,175,75.3,688,5.6,51,221,14.5,109,"2,948",0.7,Neon,47,85,54.1,0.96,135.8
Naohh#4872,Immortal 1,49.7,1.07,146.5,KR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIFE ChefAxolotl#LIFE,Silver 3,50.9,1.21,168,AT,30.7,326,64.3,682,5,53,174,27.8,90,"2,957",0.8,Raze,49,88,47.7,1.23,178.1
Sh3L6Z#4002,Gold 3,43.5,0.85,117.6,CA,17.8,161,73.5,664,8.6,78,389,11.1,196,"5,285",0.7,Skye,160,288,51.4,1,136.8
she left me#tears,Gold 3,71.4,1.59,179.1,US,25.7,326,70.7,896,3.6,46,43,24.5,21,856,1,Chamber,19,32,56.2,1.46,178.4
yeahtheylikeme#hook,Diamond 1,50,1.45,205,US,30.3,370,64.9,793,4.8,59,508,16.4,252,"7,633",0.7,Sage,86,156,55.1,0.96,120.5
Deeexity#2695,Ascendant 1,51.2,1.4,160.2,GB,28.8,282,66.7,652,4.5,44,286,21.9,148,"5,625",0.9,Chamber,75,131,51.9,1.58,163.4
LIFEHunter#33333,Silver 2,56.2,1.02,131.4,HU,8.9,108,74.9,905,16.2,196,77,11.1,38,984,0.7,Phoenix,12,22,68.2,1.09,140.9
papleer#peter,Silver 1,81.8,1.55,173.6,DE,9.2,160,74.5,1297,16.3,283,129,7.7,64,"1,959",0.8,Reyna,31,54,50,1.14,160.6
XenoLink#3157,Silver 3,55.6,1.21,159,US,12.1,127,72.2,760,15.7,165,67,11.8,32,"1,091",0.8,Chamber,26,46,54.3,1.22,156.6
His mommy#Mahal,Bronze 3,64,0.92,121.4,PH,10.9,140,77.4,996,11.7,151,381,11.8,189,"4,791",0.6,Sage,108,191,48.2,0.77,104.4
WorstPlayerinVal#Trash,Gold 2,38.1,0.88,132.2,AU,21.1,211,73.3,733,5.6,56,325,17.7,166,"4,587",0.7,Chamber,39,73,58.9,0.99,139.4
God Ussop ツ#yonko,Gold 1,46.1,1.06,137.3,ES,15.7,162,76,785,8.3,86,152,11.8,78,"2,430",0.8,Viper,41,71,50.7,1.16,146.2
Azhuro#exe,Ascendant 3,56.2,1.19,157.1,ES,32.6,300,63.7,585,3.7,34,"1,010",25.4,500,"14,953",0.7,Cypher,123,200,49,0.99,122.8
blonski#cassi,Ascendant 1,51.1,1.34,156.7,BR,24,305,70.7,900,5.3,68,921,17.1,447,"15,296",0.8,Chamber,130,219,53.4,1.38,159
squeaky#069,Immortal 2,67.7,1.06,139.3,NL,25.4,234,64.8,598,9.9,91,616,23.2,331,"10,396",0.8,Reyna,147,256,57.4,1.22,167.2
night night#2121,Ascendant 2,61,1.11,145,SG,20,234,74.6,874,5.4,63,927,20.3,464,"14,846",0.8,Reyna,121,214,51.9,1.12,156.2
hazeツ#GOD,Silver 1,53.3,1.39,152.1,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mKnZ#0000,Immortal 3,76.9,1.45,179.9,IT,33.7,320,62.4,592,3.9,37,849,28.9,443,"15,782",0.9,Jett,172,291,55.3,1.41,177.6
ipolito97#8900,Diamond 3,53.8,1.03,144.3,ES,34.1,293,62.2,534,3.6,31,219,28.2,114,"3,548",0.8,Jett,43,73,60.3,1.18,166.1
Ipol97#EUW,Platinum 3,52,1.06,146.1,ES,33.1,289,63.4,554,3.5,31,400,22.9,193,"5,939",0.7,Jett,43,75,50.7,1.12,154.3
Oblivion#Thorn,Silver 3,48.7,0.99,134.3,ID,11.7,152,72.3,943,16,209,342,11.1,169,"4,200",0.6,Cypher,95,164,53,0.8,109.7
quoiS#LOVEU,Silver 2,59.1,1.14,150.8,UA,19.5,240,73.8,909,6.7,82,415,13.2,184,"5,318",0.6,Sage,100,174,42.5,0.74,117.8
SuddenlySterf#MILF,Gold 1,53.5,0.83,115.7,US,12.3,142,80.7,932,7,81,418,10.4,213,"5,308",0.6,Killjoy,111,186,53.8,1.02,129.8
nuke#love,Silver 1,50,1.06,135,US,15.9,186,73.5,858,10.5,123,51,14.4,22,750,0.7,Reyna,8.1,14,28.6,0.95,149.9
ying 陰#2407,Radiant,55.8,1.24,160,AT,31.1,260,64.8,541,4.1,34,544,26.6,314,"10,050",0.9,Chamber,55,101,60.4,1.38,168.8
JCrick#CRC,Platinum 2,38.7,1.13,151,US,19.7,227,74.7,862,5.6,65,933,16.2,453,"14,497",0.7,Sage,254,447,49,0.94,123.6
ClarkKent#KRPTN,Silver 3,42.6,1.21,163.8,US,16.7,198,75.6,898,7.7,92,687,17,323,"11,064",0.8,Sage,137,238,47.5,1.04,142.1
ˇ lushi#iron2,Platinum 1,48.2,1.26,183.1,GB,17.4,238,75.5,1035,7.1,98,415,18.5,201,"8,399",1,Reyna,180,327,48.3,1.35,193
SUGAR MOMMYs#cake,Iron 2,48.2,2.66,246,SG,72.5,362,25.9,129,1.6,8,616,24.1,274,"8,626",0.8,Jett,88,158,55.7,1.13,159.6
Umbreon#DYNMC,Platinum 3,52.2,1.11,153.6,CA,20.4,246,70.8,853,8.8,106,748,17.7,376,"11,220",0.7,Sage,101,183,57.4,1.1,138.9
De Chofis#LFV,Platinum 1,77.8,1.1,150.4,CO,21.1,236,70.9,795,8,90,"1,367",20.1,677,"22,826",0.8,Reyna,393,676,49.1,1.1,168.1
Shouko#mmmm,Platinum 3,40.2,1.04,150.4,US,21,214,72.9,741,6.1,62,"1,027",15.6,500,"15,847",0.7,Sage,106,187,45.5,0.99,136.6
may#carry,Diamond 2,50,1.14,155.2,TR,20.1,225,73.1,820,6.8,76,872,24.2,425,"13,966",0.8,Jett,154,270,48.5,1.09,148.3
火 Pyr0 Hyr0 炎#FLAM3,Silver 2,52.4,1,141.7,US,15.7,197,76.5,961,7.8,98,540,14.5,250,"8,440",0.8,Skye,86,151,50.3,1.01,144.5
APPLE JUICE#3333,Silver 3,52.1,0.83,122.6,CA,16.4,197,70.8,852,12.9,155,347,12.8,169,"4,051",0.6,Sage,158,279,49.1,0.79,121
siusik#yappi,Ascendant 2,53,1.11,136.3,MD,27.7,252,66,600,6.3,57,"1,187",25.9,595,"19,183",0.8,Reyna,204,345,48.1,1.22,159.2
Kheorax#TTV,Diamond 1,36.8,1.03,152.1,US,17.7,202,76.9,876,5.4,61,657,15.5,329,"11,036",0.8,Omen,131,227,50.7,1.11,153.9
Seigen#4668,Platinum 2,83.3,1.83,196.4,US,17.3,207,75.9,908,6.8,81,37,16.4,19,674,0.8,Reyna,8.8,14,42.9,1.16,175.2
sutorma#9617,Platinum 1,43.2,1.06,146.6,UA,20.1,210,72.6,760,7.4,77,469,17.2,220,"6,976",0.7,Sage,88,148,51.4,1.06,141.3
skiddle#2085,Iron 3,50,1.07,123.8,CA,11.3,103,72,657,16.8,153,37,9.5,14,313,0.5,Sova,6.6,14,14.3,0.6,102
Faded#420OG,Diamond 2,45.8,1.04,140.7,US,29.8,267,63.7,571,6.6,59,893,18,444,"13,986",0.8,Sage,145,256,52.7,1.18,157.2
Zof#6969,Gold 2,0,0.62,90.3,FI,15.7,125,74.3,591,9.9,79,768,15.8,365,"10,102",0.6,Sage,97,169,45,0.87,123.5
CitrusSnake#011,Bronze 2,42.9,0.82,132.3,CA,15.6,222,78.2,1112,6.2,88,196,13.5,87,"2,339",0.6,Sage,62,108,42.6,0.78,116.3
mommy issues#kamos,Diamond 3,51,0.95,125.7,PL,11.9,136,79.3,909,8.9,102,557,13.1,276,"8,465",0.7,Sage,195,342,52.9,1.01,138.1
Kempii#2146,Ascendant 1,57.7,1.05,136.8,US,22.4,211,71,669,6.6,62,558,19.1,291,"9,201",0.8,Brimstone,85,145,56.6,1.15,153.1
ClipMopEU#SPPY,Ascendant 3,59.4,1.19,145.9,NL,27.2,240,70.1,619,2.7,24,479,21.8,251,"8,153",0.8,Jett,87,146,49.3,1.15,154.6
Sen Benzz#real,Diamond 1,57,1.1,149.6,SG,15.3,180,76.1,898,8.6,102,"1,022",13.4,525,"16,167",0.8,Jett,87,158,49.4,1.01,150.6
RaxzOnRacks#8157,Diamond 3,53.8,1.68,226.7,GB,20.9,262,74.3,930,4.7,59,459,15.5,238,"9,947",1,Reyna,117,207,50.7,1.45,205.7
Mayynic#0222,Immortal 3,51.6,1.21,159.9,US,35.3,307,58.4,508,6.3,55,"1,232",27.6,657,"21,875",0.8,Jett,322,573,55.7,1.19,156.4
Bajii#001,Gold 1,55.6,1.14,156,CA,23.6,243,70.6,728,5.8,60,"1,000",19.9,477,"15,421",0.8,Raze,76,135,43.7,0.99,160.5
Allmaida#EUW,Diamond 2,45.7,0.99,137.4,PT,17.9,229,76,971,6,77,"1,849",15.8,892,"27,309",0.7,Viper,209,349,54.7,1.04,137.2
koi#1656,Bronze 2,50,1,150.9,US,25.7,260,69,697,5.2,53,250,16.6,118,"3,614",0.7,Yoru,39,68,44.1,1.07,141.7
mellohi#ily,Silver 3,50,0.92,127.9,US,20.6,175,72.1,611,7.3,62,328,16,166,"3,874",0.6,Sage,111,202,51.5,0.59,91
Flakez#999,Gold 1,47.7,1.02,144.3,GB,20.1,238,75.1,890,4.8,57,"1,417",20.2,658,"22,103",0.8,Reyna,481,832,46.3,1.07,152.4
TheCrappyGamer#QDH,Platinum 1,47.5,0.93,124.3,DE,22.4,204,68.9,628,8.8,80,"1,028",16.7,506,"15,503",0.7,Skye,192,334,49.4,0.96,139.2
EvilEthan#420,Ascendant 3,57.6,1.24,157,US,17.2,198,79.1,909,3.7,42,649,19,329,"11,507",0.9,Reyna,285,516,51.2,1.24,163
Agentyyyk69#6969,Platinum 2,50.7,1.04,157.7,CZ,29.5,327,65.9,732,4.6,51,513,18.8,254,"8,498",0.8,Neon,174,315,50.2,1.03,155.9
Stardust#9005,Gold 1,52.5,1.18,149.6,BR,15.3,180,78.7,925,6,70,231,15.9,112,"3,366",0.7,Chamber,32,52,48.1,1.1,137.5
Rambeaulo#8830,Silver 3,49.1,0.92,133.6,GB,14,152,77.4,837,8.6,93,246,13.4,121,"3,380",0.7,Breach,51,90,48.9,0.89,130.4
Quanxi#2222,Bronze 3,50,0.89,132.9,US,15.8,168,75.4,799,8.8,93,106,15.3,51,"1,347",0.6,Chamber,13,23,56.5,0.91,130.9
Gr1D#LFG,Diamond 1,45.7,0.82,124.6,RU,20.1,193,71.3,684,8.6,82,"1,032",17.3,509,"13,720",0.6,Sova,105,183,57.4,0.91,129.7
hkz5#EUW,Iron 3,14.3,0.59,109.7,TN,9.3,45,74.1,357,16.6,80,7,9.3,1,79,0.5,Sage,4.2,7,14.3,0.59,109.7
EpokGamer69#EUNE,Unranked,50,1.01,125,PL,2.7,2,63.5,47,33.8,25,1,2.7,0,9,0.4,Sage,0.6,1,0,0.45,79
TheCorvenga#TR1,Diamond 2,39.5,1.02,144.5,TR,17,160,73.7,693,9.3,87,"2,771",15.9,"1,339","43,105",0.7,Sage,564,977,48.9,0.99,136.5
Toys Fran#CUU,Immortal 1,46.7,0.85,129.3,MX,22.3,203,70.5,643,7.2,66,"2,327",26.8,"1,162","38,366",0.8,Jett,607,"1,047",48.9,1.04,155.6
ProfessorDaddy#EUNE,Gold 3,56.2,1.55,193.9,GR,18.9,242,75.4,965,5.7,73,270,15.3,147,"5,741",1,Chamber,74,130,58.5,1.68,203
Bashar#0001,Ascendant 3,40,1.12,145.5,TR,21.9,211,73.9,712,4.2,40,893,21,435,"14,742",0.8,Sage,84,146,48.6,1.15,144.3
x3prox6#EUW,Platinum 1,56.5,1.2,164.8,GB,32.5,283,62.9,547,4.6,40,614,21.3,299,"10,990",0.9,Jett,200,349,51.6,1.14,169.6
anak 2lie#WAW,Platinum 3,76.9,1.43,158,ID,17.2,207,75.8,911,7,84,466,13,247,"6,783",0.7,Sage,135,232,53.4,1.12,128.6
Sensei#0099,Diamond 1,62.5,1.21,155,None,17.7,203,74,851,8.3,96,"1,385",15.2,690,"21,745",0.8,Reyna,327,563,51.7,1.11,156.2
strawberryy#smol,Gold 1,64.7,1.27,153.8,US,18.8,225,74.8,897,6.5,78,298,15.6,151,"4,608",0.7,Reyna,55,96,49,1.09,156.5
MrScope#bot,Gold 2,49.4,1,140,IN,18.1,202,72.5,808,9.4,105,826,15.4,414,"12,377",0.7,Killjoy,129,226,56.6,1.04,151.8
Beerus#8333,Platinum 1,36.4,0.8,117.3,PH,18.4,177,74.8,720,6.9,66,757,14.6,368,"11,500",0.7,Jett,99,168,44,1.01,147.4
Kabel#1887,Platinum 1,59.7,0.96,140.9,DE,16.7,180,76.9,827,6.3,68,356,14,186,"5,147",0.7,Omen,91,157,58,1.01,144.8
Cam Enjoyer#cyphe,Diamond 2,60,1.14,141.7,IN,18.9,218,74.2,854,6.9,79,"1,478",14,716,"22,743",0.7,Cypher,616,"1,027",48.9,1.03,140.6
August D#1411,Diamond 2,64.6,1.12,145.9,US,21.4,212,72,714,6.7,66,300,17.4,151,"4,552",0.7,Sage,71,121,49.6,0.85,119.6
LGSJason#EUW,Diamond 2,55.1,0.91,128.2,ES,23.2,211,71.5,650,5.3,48,418,19.1,222,"6,124",0.7,Brimstone,59,96,59.4,1.01,141.8
Goslar#BR1,Platinum 3,42.9,0.88,140.8,BR,15.3,167,76.4,835,8.3,91,198,14.4,104,"2,750",0.7,Killjoy,21,39,53.8,1.07,155.4
nkm#4911,Gold 1,62.5,1.63,166.9,DK,14.6,187,74.6,957,10.8,139,20,14.6,8,330,0.8,Phoenix,9.8,17,47.1,1.34,155
Pug#FRFR,Platinum 1,33.3,0.8,121.3,IL,11.6,149,79.6,1018,8.8,112,56,13.9,27,801,0.7,Skye,30,52,46.2,0.94,123.9
magizz#1700,Silver 3,25,1.12,167.4,SG,25.4,298,70,820,4.5,53,40,23.5,14,785,0.9,Brimstone,6,10,50,1.52,185
Man Of Culture#9798,Platinum 2,50,1.43,189.2,IN,19.1,302,71.9,1136,8.9,141,596,15.6,291,"9,527",0.8,Reyna,156,255,53.3,1.39,184.2
Aishiteru#Lucy,Gold 2,61.5,1.37,186.6,GB,22.4,203,68.8,625,8.8,80,495,18.8,244,"6,798",0.7,Sage,86,150,52,0.72,98.1
Snekxsiツ#Toxic,Gold 3,59.3,1.19,159,DE,27,294,68.8,748,4.1,45,568,15.2,280,"8,594",0.8,Reyna,75,137,51.8,1.18,177.4
Aditi#UwU,Silver 1,48.7,1.02,144.4,IN,18.9,214,69.9,792,11.2,127,498,18.1,226,"7,036",0.7,Sage,64,115,42.6,0.76,110.7
AeD Castiel#Adi,Silver 3,44.2,1.01,140,BR,8.8,133,73.8,1109,17.4,261,738,8.8,344,"10,442",0.7,Brimstone,331,547,46.4,0.93,129.7
6Vibes#TTV,Immortal 1,48.8,0.89,134.4,JO,24.8,213,69.1,593,6.1,52,"1,824",17.3,927,"27,899",0.7,Reyna,234,409,53.3,1.08,150.7
Chef Revere#chef,Silver 1,49,1.02,130.9,US,15,179,74.2,887,10.9,130,560,12.8,262,"7,453",0.7,Breach,84,150,51.3,0.99,146.4
Hakan#SAGE,Gold 2,56.7,1.21,172.3,TR,29.8,310,67,698,3.3,34,202,19.1,98,"3,171",0.8,Sage,69,128,47.7,0.95,141.9
Guti20k#BEAR,Platinum 3,53.1,1.05,145.7,ES,20.5,264,71.8,925,7.7,99,769,17.3,377,"12,744",0.8,Reyna,82,146,52.1,1.2,174.1
His Jett#mooky,Diamond 3,60.8,1.16,153.4,US,25.5,291,70.3,803,4.3,49,400,22,208,"6,566",0.8,Jett,77,134,56,1.11,150
SoftMist#TangR,Iron 3,48,0.94,142.1,MX,15.4,184,77.5,925,7,84,351,13.8,159,"4,180",0.6,Reyna,80,151,44.4,0.78,128.9
leashajane#8419,Bronze 1,47.8,0.75,99.3,AU,15.1,115,74.8,571,10.1,77,42,12.1,18,364,0.4,Sage,13,24,50,0.61,89.6
pebbles#1427,Immortal 1,57.6,1.07,140.7,US,21.7,188,73,634,5.3,46,"1,207",22.9,616,"20,025",0.8,Omen,561,997,52.1,1.1,150
Itachi#GHG7,Gold 3,52.4,0.98,147.7,US,18.7,225,71.5,859,9.7,117,998,15.7,483,"16,718",0.8,Reyna,332,599,48.4,1.1,164
MG Maseo#smt,Diamond 1,63.9,1.18,138.8,PH,26,202,69.4,539,4.6,36,505,22.2,254,"8,453",0.8,Chamber,96,160,55.6,1.35,156.9
Denji#nezu,Diamond 2,46.8,1.01,141.1,IE,25.9,254,69.8,683,4.3,42,"1,726",18.3,839,"25,284",0.7,Jett,467,803,47.2,0.98,145.1
YILAN AYHAN#TISS,Ascendant 2,53.1,0.94,138.5,TR,19.6,217,74,821,6.4,71,"1,193",22.6,586,"17,415",0.7,Sage,260,453,50.3,0.96,128.5
justmilos#2379,Gold 1,45.5,1.02,145.3,SK,19.9,231,70.5,820,9.6,112,210,13,107,"3,297",0.8,Chamber,73,125,54.4,1.15,150.5
YURA#8603,Silver 3,55,1.09,147.8,MM,12.7,160,73.1,923,14.2,179,241,12.6,123,"3,787",0.8,Reyna,18,32,68.8,1.4,182.6
minty#7456,Ascendant 1,48.1,1.16,144.9,US,27.1,291,69.1,741,3.7,40,632,21.2,316,"9,574",0.7,Omen,91,157,51,1.14,138.3
Conavix#GFYS,Gold 1,57.1,1.41,166.8,US,39.3,333,58.1,492,2.6,22,136,27.4,71,"2,205",0.8,Omen,59,103,50.5,1.23,153.3
twich lucasnkt#1111,Diamond 3,52.2,1.24,154.5,US,34.5,279,60.6,490,4.8,39,213,30.8,111,"3,785",0.8,Reyna,47,79,55.7,1.41,180.8
XPR Chrizz#XPRO,Platinum 1,49.2,0.87,108.4,VE,18.9,182,71.1,685,10.1,97,165,16.4,85,"2,149",0.6,Chamber,28,47,40.4,0.9,118.7
Twitch Fostzzh#LLL,Diamond 1,69.2,1.03,151.9,BR,15.1,174,74.1,854,10.8,125,242,14.2,122,"3,778",0.8,Raze,53,93,62.4,1.11,166.3
HolaFriend#LAT,Silver 2,23.1,0.77,129.9,LV,17.2,135,69.5,544,13.3,104,14,17.2,3,173,0.6,Phoenix,6.9,12,25,0.79,131.5
Toast#9551,Bronze 2,34.8,0.83,115.7,US,16.1,153,70.4,667,13.5,128,274,13.8,128,"3,858",0.7,Reyna,103,184,46.2,1.02,139.1
TheHaxxer#1111,Iron 3,45.5,1.12,169.3,US,9.5,122,72.9,934,17.6,226,29,9.1,9,381,0.7,Breach,4.5,8,50,1.2,181.8
Ony#123,Immortal 1,46.3,1,134.6,DE,12.6,138,77.8,854,9.6,105,"3,336",15.7,"1,623","50,793",0.7,Reyna,472,810,49.6,1.08,148.4
just azur#capi,Gold 1,33.3,1.46,209.8,MN,25.3,322,70.6,897,4.1,52,726,18.9,364,"12,302",0.8,Jett,163,284,54.6,1.2,163.3
murftankk#7004,Gold 3,58.1,0.99,141.5,GB,27.5,272,67.1,664,5.4,53,695,19.5,357,"10,841",0.8,Omen,122,214,54.7,1.03,146.2
imposterhank#2087,Silver 3,60.5,1.31,159.7,US,9.2,134,70.8,1030,20,291,127,8.1,61,"2,064",0.8,Reyna,20,34,26.5,1.32,157.3
Bagua#Zhang,Diamond 3,46.8,0.94,139.3,IL,16.5,150,77,699,6.5,59,"2,621",15.1,"1,280","39,480",0.7,Jett,816,"1,407",47.7,0.99,143.3
ChromicBubblez#Zoro,Iron 3,44.4,0.69,87.3,US,7.1,68,77.5,742,15.4,147,42,8.3,17,319,0.4,Sage,12,24,37.5,0.61,81.9
LFT etif#UKR,Immortal 3,61.5,1.14,145.1,CZ,28,268,65,622,7,67,818,27.2,416,"12,601",0.7,Sova,95,164,50.6,0.98,133.3
Rouge#nvm,Ascendant 1,52.1,0.98,135.5,KH,23.8,202,68.6,582,7.7,65,"1,915",20.4,941,"29,444",0.7,Reyna,256,441,48.8,1.1,164.8
Lxoyii#TopG,Diamond 2,56.2,1.18,153.2,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StellarIceberg#KEKW,Gold 3,52.1,1.25,169.5,AU,18.3,209,71.5,814,10.2,116,178,15.9,82,"3,191",0.9,Phoenix,38,67,47.8,1.37,189.4
Not Important#0456,Bronze 2,45,0.79,112.2,US,18.1,184,76.4,779,5.5,56,508,14.9,245,"6,338",0.6,Sage,67,115,49.6,0.78,111.7
NotDerekXV#7669,Platinum 2,45.7,1.02,136.3,MY,12,150,76.2,950,11.7,146,109,14.5,51,"1,521",0.7,Sova,10,20,50,1.07,129.1
i0ki#9819,Iron 2,45.5,1.31,157.8,PH,7.9,131,77.1,1285,15,250,85,9.2,36,"1,126",0.7,Viper,26,42,50,1.08,141.2
edward#balls,Platinum 2,50,1.07,147.1,US,18.5,195,74.9,791,6.6,70,52,15.8,26,763,0.7,Reyna,13,24,50,0.97,145.4
Timeb0mb#IeS,Bronze 3,44.8,0.78,116.7,US,13.5,165,75.3,923,11.2,137,32,13.3,13,362,0.6,KAY/O,8,14,35.7,0.73,107.1
ramenplz#cu bu,Platinum 2,39.2,0.97,142,US,23.8,261,69.4,760,6.8,74,473,17.1,234,"6,815",0.7,Brimstone,64,110,54.5,1.04,144.9
SaEeD#ssr,Diamond 3,60,0.83,122,None,18.9,187,73.7,729,7.4,73,555,15.8,289,"7,941",0.7,Viper,103,179,55.9,0.99,141.7
